receive_osal_time_us,estimated_measurement_osal_time_us,sequence_number,estimated_period_us,time_estimate_ready,time_discontinuity_detected,angle_deg,distance_m,signal_strength,measurement_valid
11399457,11397490,3063,1990.971370699247,1,0,28.04999923706055,0.7599999904632568,100,1
11401433,11399481,3064,1990.971370699247,1,0,29.38999938964844,0.7699999809265137,100,1
11403430,11401472,3065,1990.971370699247,1,0,30.29999923706055,0.8100000023841858,100,1
11405438,11403463,3066,1990.971370699247,1,0,31.19000053405762,1.049999952316284,100,1
11407439,11405454,3067,1990.971370699247,1,0,31.63999938964844,1.059999942779541,100,1
11409435,11407445,3068,1990.971370699247,1,0,32.54999923706055,1.039999961853027,100,1
11411409,11409436,3069,1990.971370699247,1,0,33,1.120000004768372,100,1
11413407,11411427,3070,1990.971370699247,1,0,33.43999862670898,1.120000004768372,100,1
11415403,11413418,3071,1990.971370699247,1,0,33.88999938964844,1.120000004768372,100,1
11417407,11415409,3072,1990.971370699247,1,0,34.34000015258789,1.080000042915344,100,1
11419320,11417400,3073,1990.971370699247,1,0,34.79999923706055,1.120000004768372,100,1
11421369,11419391,3074,1990.971370699247,1,0,35.25,1.120000004768372,100,1
11423384,11421382,3075,1990.971370699247,1,0,35.68999862670898,1.120000004768372,100,1
11425393,11423373,3076,1990.971370699247,1,0,36.13999938964844,1.110000014305115,100,1
11427371,11425364,3077,1990.971370699247,1,0,36.59000015258789,1.110000014305115,100,1
11429358,11427355,3078,1990.971370699247,1,0,37.04999923706055,1.100000023841858,100,1
11431356,11429346,3079,1990.971370699247,1,0,37.5,1.120000004768372,100,1
11433291,11431337,3080,1990.971370699247,1,0,37.93999862670898,1.110000014305115,100,1
11435294,11433328,3081,1990.971370699247,1,0,37.93999862670898,1.100000023841858,100,1
11437271,11435319,3082,1990.971370699247,1,0,38.38999938964844,1.100000023841858,100,1
11439259,11437310,3083,1990.971370699247,1,0,38.84000015258789,1.100000023841858,100,1
11441249,11439301,3084,1990.971370699247,1,0,39.29999923706055,1.100000023841858,100,1
11443235,11441292,3085,1990.971370699247,1,0,39.29999923706055,1.100000023841858,100,1
11445251,11443283,3086,1990.971370699247,1,0,39.75,1.100000023841858,100,1
11447235,11445274,3087,1990.971370699247,1,0,40.18999862670898,1.100000023841858,100,1
11449221,11447265,3088,1990.971370699247,1,0,40.18999862670898,1.100000023841858,100,1
11451213,11449256,3089,1990.971370699247,1,0,40.63999938964844,1.090000033378601,100,1
11453236,11451247,3090,1990.971370699247,1,0,41.09999847412109,1.090000033378601,100,1
11455222,11453238,3091,1990.971370699247,1,0,41.09999847412109,1.090000033378601,100,1
11457176,11455229,3092,1990.971370699247,1,0,41.54999923706055,1.080000042915344,100,1
11459163,11457220,3093,1990.971370699247,1,0,41.54999923706055,1.070000052452087,97,1
11461147,11459211,3094,1990.971370699247,1,0,41.9900016784668,1.080000042915344,100,1
11463101,11461202,3095,1990.971370699247,1,0,41.9900016784668,1.080000042915344,100,1
11465141,11463192,3096,1990.971370699247,1,0,42.43999862670898,1.070000052452087,100,1
11467105,11465183,3097,1990.971370699247,1,0,42.90000152587891,1.070000052452087,100,1
11469095,11467174,3098,1990.971370699247,1,0,42.90000152587891,1.070000052452087,100,1
11471114,11469165,3099,1990.971370699247,1,0,43.34999847412109,1.070000052452087,100,1
11473111,11471152,3100,1990.589096559397,1,0,45.75,1.070000052452087,100,1
11475083,11473142,3101,1990.589096559397,1,0,45.75,1.039999961853027,100,1
11477082,11475133,3102,1990.589096559397,1,0,45.29999923706055,1.059999942779541,100,1
11479088,11477124,3103,1990.589096559397,1,0,45.29999923706055,1.059999942779541,100,1
11481072,11479114,3104,1990.589096559397,1,0,44.84999847412109,1.059999942779541,100,1
11483062,11481105,3105,1990.589096559397,1,0,44.84999847412109,1.059999942779541,100,1
11485071,11483095,3106,1990.589096559397,1,0,44.40000152587891,1.059999942779541,100,1
11487043,11485086,3107,1990.589096559397,1,0,44.40000152587891,1.049999952316284,100,1
11489052,11487077,3108,1990.589096559397,1,0,43.95000076293945,1.070000052452087,100,1
11491048,11489067,3109,1990.589096559397,1,0,43.95000076293945,1.080000042915344,100,1
11493015,11491058,3110,1990.589096559397,1,0,43.5,1.080000042915344,100,1
11495026,11493048,3111,1990.589096559397,1,0,43.04999923706055,1.080000042915344,100,1
11496993,11495039,3112,1990.589096559397,1,0,43.04999923706055,1.090000033378601,100,1
11498998,11497030,3113,1990.589096559397,1,0,42.59999847412109,1.090000033378601,100,1
11500973,11499020,3114,1990.589096559397,1,0,42.15000152587891,1.090000033378601,100,1
11502968,11501011,3115,1990.589096559397,1,0,42.15000152587891,1.090000033378601,100,1
11504962,11503001,3116,1990.589096559397,1,0,41.70000076293945,1.090000033378601,100,1
11506947,11504992,3117,1990.589096559397,1,0,41.25,1.090000033378601,100,1
11508995,11506982,3118,1990.589096559397,1,0,41.25,1.100000023841858,100,1
11510921,11508973,3119,1990.589096559397,1,0,40.79999923706055,1.100000023841858,100,1
11512930,11510964,3120,1990.589096559397,1,0,40.34000015258789,1.100000023841858,100,1
11514950,11512954,3121,1990.589096559397,1,0,39.90000152587891,1.110000014305115,100,1
11516903,11514945,3122,1990.589096559397,1,0,39.90000152587891,1.120000004768372,100,1
11518908,11516935,3123,1990.589096559397,1,0,39.45000076293945,1.100000023841858,100,1
11520934,11518926,3124,1990.589096559397,1,0,39,1.120000004768372,100,1
11522997,11520917,3125,1990.589096559397,1,0,38.54999923706055,1.120000004768372,100,1
11524851,11522907,3126,1990.589096559397,1,0,38.09000015258789,1.110000014305115,100,1
11526827,11524898,3127,1990.589096559397,1,0,37.65000152587891,1.110000014305115,100,1
11528836,11526888,3128,1990.589096559397,1,0,37.20000076293945,1.120000004768372,100,1
11530824,11528879,3129,1990.589096559397,1,0,36.75,1.120000004768372,100,1
11532824,11530870,3130,1990.589096559397,1,0,36.29999923706055,1.120000004768372,100,1
11534814,11532860,3131,1990.589096559397,1,0,35.84000015258789,1.120000004768372,100,1
11536783,11534851,3132,1990.589096559397,1,0,35.40000152587891,1.110000014305115,100,1
11538840,11536841,3133,1990.589096559397,1,0,34.5,1.100000023841858,100,1
11540756,11538832,3134,1990.589096559397,1,0,34.04999923706055,1.039999961853027,100,1
11542803,11540822,3135,1990.589096559397,1,0,33.13999938964844,1.059999942779541,100,1
11544789,11542813,3136,1990.589096559397,1,0,32.25,1.100000023841858,100,1
11546777,11544804,3137,1990.589096559397,1,0,31.35000038146973,0.9599999785423279,100,1
11548768,11546794,3138,1990.589096559397,1,0,30.45000076293945,0.800000011920929,100,1
11550742,11548785,3139,1990.589096559397,1,0,29.10000038146973,0.7699999809265137,100,1
11552814,11550775,3140,1990.589096559397,1,0,28.20000076293945,0.7599999904632568,100,1
11554772,11552766,3141,1990.589096559397,1,0,27.29999923706055,0.7599999904632568,100,1
11556754,11554757,3142,1990.589096559397,1,0,26.39999961853027,0.7599999904632568,100,1
11558740,11556747,3143,1990.589096559397,1,0,25.04999923706055,0.75,100,1
11560727,11558738,3144,1990.589096559397,1,0,24.14999961853027,0.7699999809265137,100,1
11562731,11560728,3145,1990.589096559397,1,0,23.25,654.3599853515625,0,0
11564696,11562719,3146,1990.589096559397,1,0,22.35000038146973,1.480000019073486,100,1
11566696,11564710,3147,1990.589096559397,1,0,21.45000076293945,1.580000042915344,100,1
11568710,11566700,3148,1990.589096559397,1,0,20.10000038146973,1.590000033378601,100,1
11570667,11568691,3149,1990.589096559397,1,0,19.20000076293945,1.610000014305115,100,1
11572673,11570680,3150,1990.719277247518,1,0,18.29999923706055,1.629999995231628,100,1
11574682,11572671,3151,1990.719277247518,1,0,17.39999961853027,1.649999976158142,100,1
11576683,11574662,3152,1990.719277247518,1,0,16.04000091552734,1.710000038146973,100,1
11578642,11576653,3153,1990.719277247518,1,0,15.14999961853027,1.75,100,1
11580640,11578643,3154,1990.719277247518,1,0,14.23999977111816,1.980000019073486,100,1
11582641,11580634,3155,1990.719277247518,1,0,13.35000038146973,2.099999904632568,100,1
11584610,11582625,3156,1990.719277247518,1,0,12.44999980926514,2.059999942779541,100,1
11586636,11584616,3157,1990.719277247518,1,0,11.10000038146973,1.960000038146973,100,1
11588671,11586606,3158,1990.719277247518,1,0,10.19999980926514,1.320000052452087,100,1
11590637,11588597,3159,1990.719277247518,1,0,9.289999961853027,1.289999961853027,100,1
11592587,11590588,3160,1990.719277247518,1,0,8.390000343322754,1.269999980926514,100,1
11594491,11592578,3161,1990.719277247518,1,0,7.050000190734863,1.259999990463257,100,1
11596488,11594569,3162,1990.719277247518,1,0,6.139999866485596,1.25,100,1
11598527,11596560,3163,1990.719277247518,1,0,5.25,1.240000009536743,100,1
11600480,11598551,3164,1990.719277247518,1,0,4.349999904632568,1.230000019073486,100,1
11602480,11600541,3165,1990.719277247518,1,0,3.450000047683716,1.210000038146973,100,1
11604479,11602532,3166,1990.719277247518,1,0,2.089999914169312,1.200000047683716,100,1
11606487,11604523,3167,1990.719277247518,1,0,1.200000047683716,1.200000047683716,100,1
11608498,11606513,3168,1990.719277247518,1,0,0.300000011920929,1.179999947547913,100,1
11610474,11608504,3169,1990.719277247518,1,0,-0.5899999737739563,1.169999957084656,100,1
11612472,11610495,3170,1990.719277247518,1,0,-1.490000009536743,1.159999966621399,100,1
